Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Population, total [SP.POP.TOTL]",GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]","GDP, PPP (current international $) [NY.GDP.MKTP.PP.CD]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP (current LCU) [NY.GDP.MKTP.CN],GDP per capita (constant LCU) [NY.GDP.PCAP.KN],General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS]
2013,YR2013,East Asia & Pacific,EAS,21588573822278.5,9522.66749841489,2267072102,4.43826685283044,14376.9523639147,32593587616014,5.27368280232055,..,..,16.4359058478152,1.54096919200674
2013,YR2013,"Egypt, Arab Rep.",EGY,288434108527.132,3025.52563552448,95333553,-0.14323388107762,10511.3931678495,1002088457671.01,2.18546605362143,1860400000000,55581.6241269558,11.3523973339067,1.61005697699419
2013,YR2013,Europe & Central Asia,ECS,23559015496363.8,26177.1096409942,899985362,0.486995736633574,29835.9889901167,26851953351898.2,0.871564632357916,..,..,19.9721735596587,1.73525488902294
2013,YR2013,"Iran, Islamic Rep.",IRN,500399839839.877,6222.74194840326,80414686,-2.80061992960037,15552.0130607852,1250610246950.94,-1.52197920494163,1.06349977961169E+16,159115487.233407,12.973939207079,2.18077190909837
2013,YR2013,Iraq,IRQ,234637675128.645,6650.35282247395,35281989,2.6646473210161,14668.5432764995,517535382527.478,7.62828592298754,273587529200000,4959759.35483683,17.4553799427346,3.31583096149399
2013,YR2013,Jordan,JOR,34454440140.8451,4311.21916713038,7991809,-2.58592238614169,9816.59855653123,78452380693.4733,2.60994737548631,24462652500,3279.19204525534,18.2645769913954,4.19373981956594
2013,YR2013,Lebanon,LBN,46880103080.597,8162.37929361396,5743436,-5.35004515636365,16315.6137748763,93707683516.7205,3.8278734986016,70671755394000,10838667.1847654,12.9273362789226,4.16539813900342
2013,YR2013,Malaysia,MYS,323276235524.415,10713.6407638899,30174265,2.91923259894287,23160.8924510627,698862906454.866,4.69372252557893,1018614000000,35012.0009219777,13.7154015161779,1.49929579850642
2013,YR2013,"Middle East, North Africa, Afghanistan & Pakistan",MEA,3906327736018.28,5852.49197095773,667464006,0.246718568481285,12853.346726791,8579146296770.89,2.42430207973021,..,..,16.7086105230637,4.99729036779291
2013,YR2013,Pakistan,PAK,258657231672.412,1225.4340119198,211073978,2.68232501000951,4173.93858568758,881009821208.77,4.36686504978387,25042169405200,134070.506183856,10.2598043429667,3.08802003540329
2013,YR2013,Philippines,PHL,283902828588.718,2781.27957677397,102076336,4.76266633818079,6372.83382112545,650515526397.366,6.75053130142255,12050591984300,129850.307586471,10.816955018461,1.18950172893764
2013,YR2013,South Africa,ZAF,400886013595.573,7331.65467384919,54678791,0.805658809846705,13369.4382039605,731024717341.774,2.48546800826588,3868630208400,78682.9975099486,19.0813745546722,1.02779402383821
2013,YR2013,South Asia,SAS,2111121954336.84,1405.85695515339,1501661991,4.95217158292876,4923.13367143448,7392882711005.44,6.23326513037692,..,..,9.85377670004775,2.41971184706861
2013,YR2013,Sri Lanka,LKA,77000578167.353,3740.61589348326,20585000,7.00602738616061,11252.6311492148,231635412206.587,4.05174632926911,9938390010500,506903.296089385,..,2.15404824269909
2013,YR2013,Thailand,THA,420333654592.547,6018.08244729255,69845114,2.08615316028128,15215.9492506383,1062759710029.05,2.68749556320556,12915158000000,130890.859452245,16.3634854486488,1.34525091985427
2013,YR2013,Bahrain,BHR,33823324468.0851,26989.7601148469,1253191,1.5766868455926,56310.3117458189,70567575887.0546,5.29262224906203,12717570000,8959.92709810396,14.9618991678442,4.14139762975071
2013,YR2013,"Hong Kong SAR, China",HKG,275696879834.966,38403.7777145477,7178900,2.68789876497817,53517.419549888,384196203206.691,3.10151696394483,2138305000000,361863.934586079,9.28642078655758,..
2013,YR2013,North America,NAC,18733746177835,53240.4042117038,351870848,1.33391953239853,52403.75806746,18439354789584,2.13349688452911,..,..,15.5545646680766,3.72578750941664
2013,YR2013,World,WLD,78070094837109.7,10744.6203643034,7265970522,1.62872344910325,14639.4421779114,106369755323227,2.88902201263849,..,..,17.0424795219349,2.29714533437856
2014,YR2014,China,CHN,10674533168257.4,7781.06597484974,1371860000,6.78666987945924,12941.5964809146,17754058548307.5,7.46190028229434,65578290000000,53313.2834397096,15.8783188765672,1.73840928794394
2014,YR2014,India,IND,2039126479154.52,1553.88396075118,1312277191,6.06398074162718,5191.59149903249,6812807109169.83,7.41022760508854,124679592925500,80224.465582592,10.4408568081213,2.54398176462257
2014,YR2014,Indonesia,IDN,890814755533.537,3441.06808464008,258877399,3.77968595157438,10064.677127417,2605517436520.51,5.006668425755,1.05697053E+16,33084644.0557756,9.4250257185865,0.777855178232831
2014,YR2014,"Korea, Rep.",KOR,1484488526271.8,29252.9312377352,50746659,2.55621950883497,35324.4976704773,1792600237630.01,3.2024537945736,1.5629289E+15,31779776.8716163,15.2252223373693,2.52993578083201
2014,YR2014,Saudi Arabia,SAU,787153066666.667,27805.4850319422,28309273,1.50656609785891,62578.0708415156,1771539691265.8,4.02464070584527,2951824000000,123792.758648376,25.5951913122192,10.5350604637453
2014,YR2014,Turkiye,TUR,938934609296.966,12165.220135038,77181884,3.53349204037028,24105.0237978098,1860471150579.8,4.9397151613658,2054897827700,18754.8197514847,14.0199797535656,1.87196655112723
2014,YR2014,United Kingdom,GBR,3064708247921.43,47426.6209829995,64620000,2.42650639164816,41266.8197795309,2666661894153.29,3.19463731938923,1862514000000,32923.4613432374,19.8662130861835,2.18448549185402
2014,YR2014,United States,USA,17608138000000,55153.3940182967,319257560,1.71094543865911,55153.3940182967,17608138000000,2.52381981372621,17608138000000,57200.5687195003,14.5516578754664,3.67891817387645
2014,YR2014,Brunei Darussalam,BRN,17097797371.9718,41026.508391054,416750,-3.80575462296093,81225.5484781769,33850747328.2802,-2.50788721630481,21663593182.1831,44800.5408537701,21.4176335429709,3.08686095781185
2014,YR2014,Israel,ISR,315017088116.716,38343.3046626235,8215700,1.80280307810176,34816.2422460071,286039801420.52,3.77582843213109,1127107515000,146141.112869263,21.9318746180128,5.64719680120022
2014,YR2014,Kuwait,KWT,162650450784.686,44368.781373043,3665876,-3.83157238200702,68336.5991953092,250513498911.703,0.500914739235171,46284950828.4456,10722.5031341575,17.7554132669606,3.58561842128005
2014,YR2014,Monaco,MCO,7070017323.65476,195693.570738894,36128,5.1665902777315,..,..,7.18702777537968,5321800000,158735.606731621,..,..
2014,YR2014,Oman,OMN,92699089726.9181,23160.6502252547,4002439,-2.97274165335905,44235.8336329334,177051225729.964,1.29225229411081,35642800000,7843.44246095943,21.6155857564501,8.86041181394662
2014,YR2014,Qatar,QAT,206224598571.429,95840.6310094498,2151745,-6.18524228050885,148389.108964021,319295523267.788,5.33432329196459,750657538800,288073.440254305,15.4671530356713,..
2014,YR2014,Singapore,SGP,314863580758.455,57564.8023114977,5469724,2.59472315486744,84555.2446100826,462493850769.64,3.93554027709007,398947900000,75178.0894246218,9.6310320219758,3.04786038477706
2014,YR2014,United Arab Emirates,ARE,414105366752.893,51381.4069901746,8059440,-0.570027636341791,85248.1547335913,687052388186.095,4.16569184064922,1520801959400,161896.767033442,10.6423158320926,5.64365135247024
2014,YR2014,Afghanistan,AFG,20497128555.6972,625.054941813938,32792523,-0.939984755736006,2224.49074815215,72946664022.0665,2.72454336219565,1176469485800,38757.0223828157,..,1.29801287790022
2014,YR2014,Arab World,ARB,2926204954050.54,7311.28996894348,400231008,0.21186376334532,15771.5788079928,6312274884074.41,2.58973285820694,..,..,18.4858551827351,6.34216333038364
2014,YR2014,Bangladesh,BGD,172886611653.786,1094.46199702838,157964929,5.09905460197942,3972.50647733491,627516703644.248,6.0610593588495,13436744000000,115138.59071845,5.33752075651661,1.1364432719278
2014,YR2014,East Asia & Pacific,EAS,22293948157836.7,9759.27563362099,2284385542,4.00868443080049,14952.9190223929,34158232025451.2,4.80299005336229,..,..,16.3114271638475,1.58105642752897
2014,YR2014,"Egypt, Arab Rep.",EGY,305595408895.265,3133.39102265541,97528654,0.599558564006458,10256.4367553616,1000296471586.54,2.91591187985748,2130000000000,55914.8685144228,11.849765258216,1.68969483568075
2014,YR2014,Europe & Central Asia,ECS,23897535554830.2,26444.7930069568,903676408,1.52724705804739,30596.8116178916,27649616819108.9,1.94363354050289,..,..,19.8386244008288,1.70045524127701
2014,YR2014,"Iran, Islamic Rep.",IRN,462284793280.825,5672.06372896319,81502045,3.58412137758097,15408.0965115311,1255791375247.15,4.98477506709494,1.22547075850814E+16,164818379.426381,12.8201259776576,2.11655706144949
2014,YR2014,Iraq,IRQ,228415656174.957,6249.39226978969,36550059,-1.2842545257663,13168.245587417,481300153146.581,2.26368817563613,266332655100000,4896063.42085522,18.0026366207318,2.9506139914123
2014,YR2014,Jordan,JOR,36847643521.1268,4191.18050084986,8791710,-6.02217249989295,9144.67793204995,80397356421.9829,3.38407809933472,26161826900,3081.71344368729,18.2212045749756,4.20345261907888
2014,YR2014,Lebanon,LBN,48095213746.6003,7577.6413302369,6346990,-7.26145145442744,16139.8649966955,102439561735.377,2.48406010500743,72503534723000,10051622.6288367,12.7459654094194,4.67817522836761
2014,YR2014,Malaysia,MYS,338066095097.254,11013.3107334403,30696137,4.20447757863825,24306.5212338415,746116305787.407,6.00672194558203,1106443000000,36484.0726505749,13.3287480692634,1.45511301633341
2014,YR2014,"Middle East, North Africa, Afghanistan & Pakistan",MEA,3944295197979.42,5794.32810284726,680716578,1.06534737542623,12737.7427533481,8670792658503.43,3.07201107677619,..,..,17.7020517180569,5.47769198620533
2014,YR2014,Pakistan,PAK,271390474857.632,1266.61340849959,214264647,2.56600413102157,4312.99070040776,924121429937.152,4.11642817161422,27952815352700,137510.760911015,10.0273769947252,3.09657969704779
2014,YR2014,Philippines,PHL,297483555338.044,2866.83803761407,103767130,4.61514068278228,6688.73961232553,694071312888.333,6.34798748260867,13206828251700,135843.081958613,10.5611726821726,1.04312706559466
2014,YR2014,South Africa,ZAF,381198869776.106,6856.73137092522,55594838,-0.257188966137676,13358.9417186608,742688200700.391,1.41382645223793,4133873023400,78480.6335221266,19.3140625940978,1.02189399625968
2014,YR2014,South Asia,SAS,2323059672054.2,1528.49038355087,1519839246,5.96282550682321,5117.57377638017,7777889469643,7.24547986666046,..,..,10.0013693932408,2.4240034660918
2014,YR2014,Sri Lanka,LKA,82528535713.926,3971.91913148166,20778000,5.38986887622596,11720.5978114201,243530581325.688,6.37797889289399,10775312269000,534224.719077871,..,2.41264701190051
2014,YR2014,Thailand,THA,407339040197.651,5801.1978916205,70216367,0.45053655380589,15365.3175402829,1078896775480.04,0.984468863619426,13230304000000,131480.570619668,16.9163611055347,1.37997604796617
2014,YR2014,Bahrain,BHR,34772526595.7447,26451.7965647453,1314562,-0.560855463138182,54299.0564613228,71379476259.9094,4.30885692657077,13074470000,8909.67485748105,15.4830749544723,4.41851202803887
2014,YR2014,"Hong Kong SAR, China",HKG,291459995978.893,40315.3739510191,7229500,2.04318568217398,54514.9268059819,394115663343.846,2.76243030119892,2260005000000,369257.486686493,9.47856310052411,..
2014,YR2014,North America,NAC,19420301866439.9,54742.8320426801,354755155,1.71567746731607,54217.9772444619,19234106921145.6,2.54944713648946,..,..,15.0824772705517,3.42880605895412
2014,YR2014,World,WLD,80247427618833.9,10911.8067383149,7354183367,1.91136420427671,15032.3068705392,110550341154959,3.14862374821112,..,..,16.8836570539935,2.24551996579251
2015,YR2015,China,CHN,11280814787468.9,8175.33285077393,1379860000,6.35855026398104,13463.3331511105,18577514881891.3,6.97878002657477,70251150000000,56703.2353646022,16.2578121496943,1.77677106896806
2015,YR2015,India,IND,2103588360044.94,1583.99815907985,1328024498,6.71566734640226,5425.03599091046,7204580698460.8,7.99625378571471,137718738788600,85612.0738215478,10.4282907091862,2.45745006060163
2015,YR2015,Indonesia,IDN,860854232686.214,3288.22269725538,261799249,3.70583428895539,10027.5372996025,2625201734355.44,4.87632230022123,1.15263328E+16,34310706.1395734,9.74941376966575,0.882266734481239
2015,YR2015,"Korea, Rep.",KOR,1466038936206.43,28737.4391706499,51014947,2.26842940068582,37907.5003102016,1933849119227.42,2.80910326824133,1.6580204E+15,32500678.6736444,15.0835297322035,2.49498136452362
2015,YR2015,Saudi Arabia,SAU,693414400000,23256.1549553531,29816382,-0.634810334471936,53930.8273872622,1608022150954.67,4.65512316652699,2600304000000,123006.909423149,28.9147345848793,13.022838193007
2015,YR2015,Turkiye,TUR,864313810469.009,11049.9951100942,78218479,4.6785959933809,25862.6846048907,2022939852651.27,6.08448690443663,2350941343300,19632.2819969435,13.805172456767,1.81284829274449
2015,YR2015,United Kingdom,GBR,2927911140916.73,44983.885522934,65088000,1.48787871622346,42526.7003586335,2767977872942.74,2.22288842280334,1916451000000,33413.3225172075,19.5485300693835,2.04890800410498
2015,YR2015,United States,USA,18295019000000,56849.4697923159,321815121,2.12741138238411,56849.4697923159,18295019000000,2.94555045599772,18295019000000,58417.4601292274,14.2333167295426,3.46449292564277
2015,YR2015,Brunei Darussalam,BRN,12930296852.4882,30625.128732694,422212,-1.68097026753456,62707.8263582428,26475996782.3664,-0.392383487933529,17778007375.7514,44047.4570823236,25.0616658314424,3.27929046083748
2015,YR2015,Israel,ISR,303469434072.296,36213.1041481958,8380100,0.231915657737829,35868.9736376014,300585585980.463,2.23760317482488,1179535112000,146480.036992399,21.9177306694707,5.43633594730614
2015,YR2015,Kuwait,KWT,114585555830.916,29882.2126867068,3834574,-3.83270110190648,45267.3085910026,173580844573.035,0.592770733341254,34473293642.8428,10311.5416383827,24.1918105835862,5.0074693972269
2015,YR2015,Monaco,MCO,6264756528.37691,170437.101188261,36757,3.11510490897003,..,..,4.91037176536236,5646400000,163680.387409201,..,..
2015,YR2015,Oman,OMN,78710793237.9714,18808.3077921839,4184895,0.438450329868957,36058.1666084788,150899641148.99,5.01705799719045,30264300000,7877.83206030259,24.6382701731082,9.57116730321235
2015,YR2015,Qatar,QAT,161739955576.923,68985.2946961507,2344557,-3.86137428276561,102545.939634633,240424800591.957,4.75334572438737,588733438300,276949.846516847,20.227279470292,..
2015,YR2015,Singapore,SGP,307998545269.398,55645.6068614606,5535002,1.76232468638902,87156.187383315,482409671479.023,2.97679931634806,423444100000,76502.9714533075,10.1909083158792,3.04671265935693
2015,YR2015,United Arab Emirates,ARE,370275469571.137,43534.9972694631,8505237,1.18960692010258,71720.3084512543,609998221091.021,6.78677287656618,1359836662000,163822.702177494,12.0210761018591,..
2015,YR2015,Afghanistan,AFG,19134221644.7325,565.569730408751,33831764,-1.66505744749013,2284.07584789349,77274315044.0326,1.45131466066431,1222756495400,38111.6956952052,..,0.994575822723645
2015,YR2015,Arab World,ARB,2568631130655.53,6262.04168490023,410190679,0.786178974796513,14285.2519648099,5859677203131.47,3.29422348876905,..,..,20.2669112109247,7.40931274897602
2015,YR2015,Bangladesh,BGD,195146608978.131,1224.38647668165,159383179,5.60449539732434,4212.23578089428,671359529456.477,6.55263987816197,15158023000000,121591.52773581,5.40424038147983,1.20851710681525
2015,YR2015,East Asia & Pacific,EAS,22220470013499.6,9657.52889618953,2300844269,3.97108642011197,15433.0531386745,35509051867291.6,4.72018577125908,..,..,16.3924392516538,1.63111491097872
2015,YR2015,"Egypt, Arab Rep.",EGY,329366576819.407,3306.98159414141,99597342,2.20415858015615,10903.3368231185,1085943366513.33,4.37201907790141,2443900000000,57147.3208863665,11.7598919759401,1.72314742829085
2015,YR2015,Europe & Central Asia,ECS,20583343138821,22676.9494565466,907676898,1.64802063096236,31045.05337896,28178877749258.9,2.09800680571924,..,..,19.5847862301787,1.67959482705926
2015,YR2015,"Iran, Islamic Rep.",IRN,409191686496.677,4952.73355532178,82619362,-2.75798228082124,13689.7646428107,1131039620719.18,-1.42488493937491,1.21038900865717E+16,160272717.726265,15.5688232193039,2.55709080686915
2015,YR2015,Iraq,IRQ,166774104959.102,4440.14189252367,37560535,-0.153622231589026,9334.46604866315,350607538727.124,2.60676642939541,194680971800000,4888541.97896808,18.6660985734816,5.41292532011925
2015,YR2015,Jordan,JOR,38587017887.3239,4042.75678097555,9544729,-5.58980174753611,8967.07995837808,85588348124.0501,2.49652879315188,27396782700,2909.451771758,17.8232606852775,4.1851629472753
2015,YR2015,Lebanon,LBN,49929337836.8159,7714.1099998804,6472469,-1.48529943559267,17045.898285301,110329048228.764,0.462320792597581,75268476789000,9902325.93466265,12.5317444279389,4.48688434454642
2015,YR2015,Malaysia,MYS,301355266964.947,9648.6797937523,31232798,3.28578556272301,24526.3942716012,766027917953.276,5.09153242155011,1176941187000,37682.8610424209,13.0865607985559,1.50389842704146
2015,YR2015,"Middle East, North Africa, Afghanistan & Pakistan",MEA,3546719057163.68,5108.83117786409,694232973,0.727447590462532,11749.1352519862,8156637096165.47,2.72750460828132,..,..,19.2123910669245,6.10023817169039
2015,YR2015,Pakistan,PAK,299963590534.773,1380.47020838317,217290883,2.76648640710329,4480.26313460985,973520332591.722,4.21794209572506,30425879918400,141314.977419922,9.78896217933175,3.16298664508296
2015,YR2015,Philippines,PHL,306445871242.322,2909.85818010301,105312992,4.7872505574235,6894.26702217935,726055887752.637,6.34830971672761,13944157447800,142346.230656897,10.9116416620787,1.08846303958172
2015,YR2015,South Africa,ZAF,346709790458.563,6112.27382485974,56723537,-0.694265293924985,13397.5234813346,759954918901.854,1.32186223678229,4420792525200,77935.7697211301,18.9850713286308,1.00692862196088
2015,YR2015,South Asia,SAS,2414503392484.38,1570.54142462917,1537370078,6.46173917419135,5353.19695298079,8229844817153.44,7.68973935171182,..,..,9.9734212081083,2.34416210477834
2015,YR2015,Sri Lanka,LKA,85090301052.0465,4057.7158346231,20970000,3.25185230789037,12227.1714849513,256403786039.428,4.20595547677647,11566987369087,551596.917934526,8.91065634760838,2.41701116575955
2015,YR2015,Thailand,THA,401296238228.084,5688.85335397884,70540795,2.65971785318402,15791.1714762207,1113921789913.93,3.13404724911635,13743480000000,134977.582829907,17.1211512659094,1.33732679725458
2015,YR2015,Bahrain,BHR,32523297872.3404,23734.0551143019,1370322,-1.66329278716239,48034.2468880503,65822385264.1269,2.50787205267615,12228760000,8761.48087821694,16.8844595527265,4.6441113490364
2015,YR2015,"Hong Kong SAR, China",HKG,309385622601.348,42432.1619740441,7291300,1.51995941155593,56043.042695697,408626637207.136,2.38778339545998,2398280000000,374870.050608259,9.64286905615691,..
2015,YR2015,North America,NAC,19858182357217.1,55534.4570291574,357583083,1.94842348312518,55636.6896497619,19894739012876,2.7611045598069,..,..,14.7535417039825,3.28323173950526
2015,YR2015,World,WLD,75723635302571.9,10175.4094195078,7441826877,1.91988468764173,15199.5111799019,113112130815856,3.13451532534148,..,..,16.7166699830163,2.25017334878167
2016,YR2016,China,CHN,11456024084962,8254.86859320357,1387790000,6.16542718232793,14157.2514988004,19647292057520.3,6.77555562837017,76119300000000,60199.2320510308,16.4004661104345,1.7688865902507
2016,YR2016,India,IND,2294796885663.16,1707.50892912243,1343944296,6.97394690929247,5800.48149366552,7795524017465.34,8.25630550179086,153916690148700,91582.6143978069,10.3085480747222,2.54315152114541
2016,YR2016,Indonesia,IDN,931877364037.698,3521.46943457574,264627418,3.91054275495577,10262.5951651871,2715764060542.74,5.03306918280177,1.24017285E+16,35652440.9726886,9.52781009028137,0.792220213496852
2016,YR2016,"Korea, Rep.",KOR,1499679823909.61,29280.4403170048,51217803,2.5391447288435,39575.4542830031,2026967821102.36,2.94688171508626,1.7407796E+15,33325917.9430246,15.2400223440118,2.45957788108271
2016,YR2016,Saudi Arabia,SAU,689279466666.667,22267.7217050387,30954198,-2.03436894248409,49937.0668103808,1545761853587.76,1.70407465765956,2584798000000,120504.495060735,24.8383819547988,9.56048239449097
2016,YR2016,Turkiye,TUR,869682881593.041,10970.0458948862,79277962,1.94225845985372,26695.915689876,2116397789617.2,3.32308420845746,2626559709600,20013.5916548914,14.7332129738232,2.05032460503249
2016,YR2016,United Kingdom,GBR,2689106566899.61,40988.1044233026,65607000,1.11543382483343,44085.2025586772,2892297884267.13,1.92171009934007,1991645000000,33786.0260185651,19.21828438301,1.98449096820719
2016,YR2016,United States,USA,18804913000000,57976.628204291,324353340,1.02266588951608,57976.628204291,18804913000000,1.81945147620522,18804913000000,59014.8755674907,14.1100041249858,3.40260246241072
2016,YR2016,Brunei Darussalam,BRN,11400266055.3232,26663.2973199878,427564,-3.6986430463803,56679.5185751306,24234121680.0571,-2.47791776520457,15747723314.7226,42418.2988738409,26.2231785348887,3.53938463904119
2016,YR2016,Israel,ISR,321940971558.016,37671.5389138798,8546000,2.4319477135746,38189.1610278241,326364570143.785,4.45978271860821,1236435764000,150042.354902879,21.9138156537504,5.4340599812034
2016,YR2016,Kuwait,KWT,109406674087.947,27323.6890643847,4004096,-1.43152050264115,41862.1739115059,167620163110.365,2.92607587738732,33055804288.9099,10163.9298056909,25.7054637840132,5.89351944288143
2016,YR2016,Monaco,MCO,6471290793.55029,173604.753555915,37276,1.57423975069067,..,..,3.00844358752744,5846300000,166257.109131881,..,..
2016,YR2016,Oman,OMN,75128738621.5865,17110.1897460545,4390877,0.118553614303224,33333.8635893722,146364894955.712,5.04642394571691,28887000000,7887.17151493882,26.1249004742618,10.5631262289399
2016,YR2016,Qatar,QAT,151732181868.132,61253.6375482797,2477113,-2.4510094889969,89934.692005072,222778394716.76,3.06419188430156,552305142000,270161.779498957,19.543730900119,..
2016,YR2016,Singapore,SGP,319646468521.497,57005.5887176547,5607283,2.41021443466256,89901.8159165036,504104924057.74,3.74757848792792,441606300000,78346.8571142209,10.2365840342405,3.09554271344129
2016,YR2016,United Arab Emirates,ARE,369255326235.534,41326.4018161569,8935095,0.483038734943889,67702.1473929958,604925118660.42,5.56149075979933,1356090185600,164614.029285643,12.1122932563166,..
2016,YR2016,Afghanistan,AFG,18116572395.0772,522.082215583898,34700612,-0.300121027406746,2213.1814410479,76798750471.4042,2.26031420279821,1222916881100,37997.3144825227,..,0.956772140958855
2016,YR2016,Arab World,ARB,2524102874214.64,6012.51244365971,419808341,1.17700571499665,13811.3766646627,5798131124518.14,3.54928351884919,..,..,19.1329820282417,6.08766540697969
2016,YR2016,Bangladesh,BGD,265224515675.034,1649.28380858601,160811932,6.16181560014782,4579.13228682862,736379109928.489,7.11347821270093,20758211000000,129083.773460293,5.86529831496558,1.22590049912782
2016,YR2016,East Asia & Pacific,EAS,23005487018716.5,9928.67149927477,2317076058,3.91329652874224,16002.6597551983,37079379783090.1,4.64637469760156,..,..,16.5379849271616,1.60367626724894
2016,YR2016,"Egypt, Arab Rep.",EGY,332441717791.411,3270.6287768197,101644589,2.24497375649698,10665.6676499685,1084107404691.64,4.34664345555447,2709400000000,58430.2632428066,11.4268841809995,1.66660515243227
2016,YR2016,Europe & Central Asia,ECS,20511787410869.2,22496.7758500912,911765648,1.4250851651075,32454.5730018785,29590964783621.1,1.88196780460466,..,..,19.6730887024267,1.70007938005704
2016,YR2016,"Iran, Islamic Rep.",IRN,459042684192.698,5477.03712389913,83812228,7.26636493161325,14573.3219668948,1221422583406.8,8.8150866425182,1.44088908141246E+16,171918718.28207,15.7806947510813,2.79643556281004
2016,YR2016,Iraq,IRQ,166743557747.671,4334.42096404188,38469627,11.0984155585203,9079.13531769496,349270949154.251,13.7873730187089,196924141700000,5431092.68254668,18.3892282517436,3.56330581414497
2016,YR2016,Jordan,JOR,39892551126.7606,3986.71677010853,10006367,-2.71126216102509,8747.87860930851,87534483836.1905,1.9941808493012,28323711300,2830.56890677705,17.2505641942481,4.43550630070496
2016,YR2016,Lebanon,LBN,51147308774.1294,8089.012088155,6323060,3.95420458700914,18940.5901000453,119762487637.993,1.55454940856943,77104567977000,10293884.1609917,12.9841490908637,5.06266311306368
2016,YR2016,Malaysia,MYS,301256033870.334,9476.53409809923,31789685,2.62004557566016,25285.8213541391,803828295814.355,4.44978139761541,1249697694000,38670.169175945,12.5648977951943,1.3843347942822
2016,YR2016,"Middle East, North Africa, Afghanistan & Pakistan",MEA,3592203183221.5,5080.74067722357,707023525,2.59438547071096,11651.8244564454,8238113999877.24,4.48458497621785,..,..,18.4073783785046,5.20974167716932
2016,YR2016,Pakistan,PAK,313630000130.435,1424.69161195897,220138869,5.19506859858923,4630.7315068374,1019403996557.85,6.57383828511043,32725049000000,148656.387436968,10.6089550735839,3.20377671550622
2016,YR2016,Philippines,PHL,318627003016.731,2985.19564024046,106735719,5.7212148588973,7382.66758431792,787994332750.166,7.14945675000752,15132381470200,150490.16435632,11.2579676044704,1.04558514673889
2016,YR2016,South Africa,ZAF,323585509674.481,5651.20585165749,57259551,-0.277781475736276,13519.3235102376,774110394019.95,0.664552307858116,4759554544700,77719.2785898723,19.3075616545523,0.971046764986093
2016,YR2016,South Asia,SAS,2679313169377.96,1722.90703415144,1555111864,6.73733729870807,5729.00062910874,8909236847190.46,7.9691233362164,..,..,9.79564165533001,2.38416729063218
2016,YR2016,Sri Lanka,LKA,88000211171.5956,4149.19190775593,21209000,3.86979649875681,13078.5605089072,277383189833.412,5.05362488994436,12812974760205.9,572942.596152006,8.17028444044681,1.97935533284589
2016,YR2016,Thailand,THA,413366349747.508,5833.57715617098,70859841,2.96944155296718,16671.2506902144,1181322173179.74,3.43515771692182,14590337000000,138985.663261649,16.8651827576018,1.32331085830785
2016,YR2016,Bahrain,BHR,33884680851.0638,23800.001440631,1423726,-0.0791098754103388,47428.9018907649,67525760773.3312,3.81499327422425,12740640000,8754.54968161009,16.2780349588925,4.67063531353135
2016,YR2016,"Hong Kong SAR, China",HKG,320860317562.562,43734.1980702999,7336600,1.54455241810065,56761.4824132224,416436291872.847,2.17543692765861,2490598000000,380660.115039664,9.95636389333004,..
2016,YR2016,North America,NAC,20339807652907.4,56416.7850235092,360527592,0.926338171666714,56828.1260389573,20488107438697.8,1.75741359221038,..,..,14.6305412432282,3.23438619145814
2016,YR2016,World,WLD,76957345383656.6,10221.3659804648,7529066617,1.62304481882583,15651.8721500529,117843988098515,2.8143608967909,..,..,16.701983612428,2.20692689539359
2017,YR2017,China,CHN,12537559062282.9,8979.67652709856,1396215000,6.24626618729064,15022.4371883124,20974552138879.6,6.8912663621211,84738290000000,63959.436327643,16.501760892272,1.71124264388853
2017,YR2017,India,IND,2651474262755.45,1950.10468280866,1359657400,5.561185034605,6144.71714444938,8354710136357.47,6.79538341897911,170900423611300,96675.6930439977,10.7671989547856,2.53151136056791
2017,YR2017,Indonesia,IDN,1015618744159.73,3798.88326174526,267346658,4.00109865179923,10687.6409218443,2857305082359.12,5.06978590134916,1.35898257E+16,37078930.3077804,9.12057115207813,0.865191376221992
2017,YR2017,"Korea, Rep.",KOR,1623074183501.9,31600.7358741365,51361911,2.87019696151147,40957.4180587145,2103651261121.49,3.15963574012777,1.8356982E+15,34282437.4272211,15.4189724650817,2.42148900075187
2017,YR2017,Saudi Arabia,SAU,741266133333.333,23929.2907135982,30977355,1.10644166684173,53120.4572456269,1645531261860.11,1.18207993308526,2779748000000,121837.807004504,23.3805006784788,9.84622692397792
2017,YR2017,Turkiye,TUR,858988492853.742,10695.550196231,80312698,6.11695888825578,28193.1744851997,2264269908091.15,7.50199748917491,3133704267400,21237.8148284845,14.3802554180994,2.05006581752215
2017,YR2017,United Kingdom,GBR,2680148052335.3,40629.2340347345,65966000,2.09782790191247,46113.0211677324,3041891554350.64,2.65650487566202,2082482000000,34494.79869933,18.6593209449109,1.95002885979327
2017,YR2017,United States,USA,19612102000000,60047.7190728307,326608609,1.75014095244312,60047.7190728307,19612102000000,2.45762230175086,19612102000000,60047.7190728307,13.8471337748498,3.29772357145288
